日期,沪深300指数,股债利差,股债利差均线,5年均线,5年标准差,+1 STD,-1 STD,+2 STD,-2 STD
2014-05-05,2156.47,0.082786,0.065995,0.05027804202483285,0.020391745900770655,0.07066978792560351,0.029886296124062198,0.09106153382637416,0.009494550223291542
2014-05-06,2157.33,0.082445,0.066022,0.0503087356870229,0.020406211448918677,0.07071494713594158,0.02990252423810422,0.09112115858486025,0.009496312789185543
2014-05-07,2137.32,0.083243,0.066051,0.05034013155386082,0.020421805120545332,0.07076193667440615,0.02991832643331549,0.09118374179495148,0.009496521312770158
2014-05-08,2135.5,0.084482,0.066108,0.05037264761904762,0.020439244466699653,0.07081189208574727,0.029933403152347965,0.09125113655244693,0.009494158685648312
2014-05-09,2133.91,0.085282,0.066165,0.05040586298763083,0.020457868220419895,0.07086373120805073,0.029947994767210932,0.09132159942847062,0.009490126546791038
2014-05-12,2180.05,0.082978,0.066267,0.05043682509505703,0.02047277848124128,0.0709096035762983,0.02996404661381575,0.0913823820575396,0.00949126813257447
2014-05-13,2174.85,0.083233,0.066295,0.050467970560303894,0.020487989015316205,0.07095595957562009,0.02997998154498769,0.0914439485909363,0.009491992529671485
2014-05-14,2172.37,0.082533,0.066322,0.05049839278937382,0.020502062171251688,0.07100045496062551,0.02999633061812213,0.0915025171318772,0.009494268446870444
2014-05-15,2144.08,0.083486,0.066375,0.05052966066350711,0.020517485378030175,0.07104714604153728,0.030012175285476932,0.09156463141956746,0.009494689907446757
2014-05-16,2145.95,0.083628,0.066429,0.05056100378787879,0.020533036564410908,0.0710940403522897,0.030027967223467882,0.0916270769167006,0.009494930659056974
2014-05-19,2115.14,0.085565,0.066525,0.0505941201513718,0.02055153395489921,0.07114565410627101,0.030042586196472595,0.09169718806117022,0.009491052241573386
2014-05-20,2115.77,0.085004,0.066555,0.050626643667296786,0.020569032286385174,0.07119567595368195,0.030057611380911613,0.09176470824006713,0.00948857909452644
2014-05-21,2135.91,0.083686,0.066584,0.0506578611898017,0.020584392850167173,0.07124225403996887,0.030073468339634528,0.09182664689013605,0.009489075489467355
2014-05-22,2130.87,0.084645,0.066633,0.050689924528301886,0.02060113733385854,0.07129106186216043,0.030088787194443346,0.09189219919601896,0.009487649860584806
2014-05-23,2148.41,0.083856,0.066681,0.05072118378887842,0.020616576403814053,0.07133776019269247,0.030104607385064364,0.09195433659650652,0.009488030981250312
2014-05-26,2155.98,0.082744,0.066761,0.05075133709981167,0.020630274120976053,0.07138161122078773,0.03012106297883562,0.09201188534176377,0.009490788857859568
2014-05-27,2147.28,0.083413,0.066789,0.050782063029162744,0.020644878522934444,0.0714269415520972,0.0301371845062283,0.09207182007503163,0.009492305983293856
2014-05-28,2169.35,0.082324,0.066815,0.05081170770676691,0.020657809871540294,0.0714695175783072,0.03015389783522662,0.0921273274498475,0.009496087963686325
2014-05-29,2155.16,0.083133,0.066859,0.05084205633802817,0.02067183928537641,0.07151389562340459,0.03017021705265176,0.09218573490878099,0.00949837776727535
2014-05-30,2156.46,0.083088,0.066906,0.05087230581613508,0.02068572257216748,0.07155802838830257,0.030186583243967603,0.09224375096047005,0.009500860671800122
2014-06-03,2149.92,0.084188,0.066982,0.050903529522024364,0.020701158215592614,0.07160468773761698,0.03020237130643175,0.09230584595320959,0.009501213090839136
2014-06-04,2128.27,0.084971,0.067012,0.050935427902621726,0.020717698226052995,0.07165312612867472,0.03021772967656873,0.09237082435472771,0.009500031450515735
2014-06-05,2150.6,0.084433,0.067041,0.05096676333021515,0.020733325500689223,0.07170008883090437,0.03023343782952593,0.0924334143315936,0.009500112328836706
2014-06-06,2134.72,0.084313,0.067086,0.05099792803738318,0.02074868400171558,0.07174661203909875,0.0302492440356676,0.09249529604081433,0.00950056003395202
2014-06-09,2134.28,0.084356,0.067159,0.05102907469654528,0.02076402023887465,0.07179309493541994,0.03026505445767063,0.09255711517429457,0.00950103421879598
2014-06-10,2161.27,0.082809,0.0672,0.051058720149253736,0.02077700902826581,0.07183572917751954,0.030281711120987927,0.09261273820578536,0.009504702092722118
2014-06-11,2160.77,0.082809,0.067226,0.05108831034482759,0.02078992329844617,0.07187823364327375,0.03029838704638142,0.09266815694171993,0.00950846374793525
