日期,收盘价,总市值,GDP,近十年分位数,总历史分位数,巴菲特指标
2017-12-11,4016.02,629350.21,740060.8,0.82778,0.81588,0.8504033857758713
2017-12-12,4050.09,622409.93,740060.8,0.80847,0.80039,0.841025399534741
2017-12-13,4026.15,627154.46,740060.8,0.8208,0.80985,0.8474363998201228
2017-12-14,3980.86,625795.42,740060.8,0.81512,0.80538,0.8456000101613272
2017-12-17,3985.29,621767.44,740060.8,0.806,0.79735,0.8401572411347823
2017-12-18,4035.33,620900.17,740060.8,0.80312,0.79482,0.8389853509333287
2017-12-19,4030.49,627069.56,740060.8,0.82162,0.80945,0.8473216795160614
2017-12-20,4067.85,624645.61,740060.8,0.81381,0.80304,0.8440463405168872
2017-12-21,4054.6,627847.46,740060.8,0.82621,0.8128,0.848372809369176
2017-12-24,4041.54,627366.24,740060.8,0.82532,0.81157,0.8477225654973213
2017-12-25,4053.62,624591.99,740060.8,0.81381,0.80226,0.8439738870103645
2017-12-26,3991.21,629543.41,740060.8,0.83231,0.81654,0.8506644454077287
2017-12-27,4018.9,624464.49,740060.8,0.81381,0.80174,0.8438016038682227
2017-12-28,4030.85,628304.35,740060.8,0.82786,0.81278,0.8489901775637893
2018-01-01,4087.4,631467.32,820754.3,0.61997,0.64666,0.7693743669695059
2018-01-02,4111.39,639105.04,820754.3,0.64832,0.66871,0.7786800995133379
2018-01-03,4128.81,643157.37,820754.3,0.6668,0.68301,0.7836174236309209
2018-01-04,4138.75,645480.14,820754.3,0.67556,0.68988,0.7864474666779083
2018-01-07,4160.16,646560.29,820754.3,0.67995,0.69288,0.7877635121741062
2018-01-08,4189.3,648949.34,820754.3,0.68858,0.69942,0.7906743102046495
2018-01-09,4207.81,650193.33,820754.3,0.69228,0.70274,0.7921899769516894
2018-01-10,4205.59,650959.3,820754.3,0.69556,0.70509,0.7931232282304217
2018-01-11,4225.0,652609.17,820754.3,0.70349,0.7113,0.795133415688471
2018-01-14,4225.24,652819.24,820754.3,0.70501,0.71203,0.7953893631748258
2018-01-15,4258.47,647780.18,820754.3,0.6857,0.69604,0.7892498156878374
2018-01-16,4248.12,653003.3,820754.3,0.70583,0.71222,0.7956136203002531
2018-01-17,4271.42,654239.12,820754.3,0.71323,0.7181,0.7971193327893621
2018-01-18,4285.4,659780.22,820754.3,0.73634,0.73618,0.803870561506653
2018-01-21,4336.6,661373.65,820754.3,0.74076,0.73948,0.8058119829527546
2018-01-22,4382.61,665700.44,820754.3,0.75801,0.75273,0.8110837067804578
2018-01-23,4389.89,674050.93,820754.3,0.78307,0.77239,0.8212578721792868
2018-01-24,4365.08,676468.95,820754.3,0.78841,0.77632,0.8242039670093716
2018-01-25,4381.3,673967.21,820754.3,0.78275,0.7719,0.8211558684493032
2018-01-28,4302.02,675689.99,820754.3,0.78759,0.77518,0.8232548888260469
2018-01-29,4256.1,667827.66,820754.3,0.77239,0.76274,0.813675493384561
2018-01-30,4275.9,662029.14,820754.3,0.74322,0.73974,0.8066106263470079
2018-01-31,4245.9,658387.23,820754.3,0.73254,0.73086,0.8021733544374973
2018-02-01,4271.23,648616.33,820754.3,0.68789,0.69507,0.7902685736766776
2018-02-04,4274.15,650426.68,820754.3,0.69515,0.70093,0.7924742885903857
2018-02-05,4148.89,652977.46,820754.3,0.70637,0.70967,0.7955821370658672
2018-02-06,4050.5,629358.88,820754.3,0.60796,0.632,0.766805461756338
2018-02-07,4012.05,619091.12,820754.3,0.56709,0.59917,0.7542953110327901
2018-02-08,3840.65,614523.54,820754.3,0.55414,0.58906,0.748730210734199
2018-02-11,3890.1,591698.97,820754.3,0.49856,0.54412,0.7209209503989196
2018-02-12,3935.63,600212.81,820754.3,0.52481,0.56472,0.731294140036793
2018-02-13,3966.96,605089.98,820754.3,0.53588,0.57348,0.7372364421362154
2018-02-21,4052.73,607928.32,820754.3,0.54396,0.57905,0.7406946512494664
2018-02-22,4071.09,620774.18,820754.3,0.57947,0.60728,0.7563459369021887
2018-02-25,4118.42,623732.6,820754.3,0.59162,0.61634,0.7599504504575851
2018-02-26,4058.98,641269.83,820754.3,0.6627,0.67262,0.7813176610832254
2018-02-27,4023.64,610981.44,820754.3,0.55012,0.58309,0.7444145464726776
2018-02-28,4049.09,627049.78,820754.3,0.60353,0.62564,0.7639920741201112
2018-03-01,4016.46,632173.26,820754.3,0.62834,0.64552,0.7702344782110797
2018-03-04,4018.1,628353.58,820754.3,0.6083,0.62874,0.7655806128581963
2018-03-05,4066.56,629574.8,820754.3,0.61406,0.63332,0.7670685368325211
2018-03-06,4036.65,636236.53,820754.3,0.64653,0.6586,0.7751851315308369
2018-03-07,4077.6,632778.72,820754.3,0.63353,0.64852,0.7709721654824104
2018-03-08,4108.87,636870.1,820754.3,0.64805,0.65977,0.7759570677850849
2018-03-11,4127.67,642770.08,820754.3,0.6716,0.67738,0.7831455528164761
2018-03-12,4091.25,647679.9,820754.3,0.69256,0.69338,0.7891276353958792
2018-03-13,4073.34,643962.66,820754.3,0.679,0.68267,0.7845985820604291
2018-03-14,4096.16,639445.34,820754.3,0.65735,0.66592,0.7790947181147877
2018-03-15,4056.42,639051.92,820754.3,0.65503,0.66412,0.7786153785609164
2018-03-18,4074.25,634717.26,820754.3,0.64201,0.65343,0.7733340659927094
2018-03-19,4077.7,637023.64,820754.3,0.65023,0.65957,0.776144139604264
2018-03-20,4061.05,639179.96,820754.3,0.65721,0.66476,0.7787713813987936
2018-03-21,4020.35,636276.81,820754.3,0.6479,0.65757,0.7752342083373794
2018-03-22,3904.94,632920.67,820754.3,0.63532,0.64784,0.77114511614499
2018-03-25,3879.89,609419.83,820754.3,0.54788,0.57786,0.742511894241675
2018-03-26,3913.27,608894.6,820754.3,0.54706,0.57705,0.7418719585142594
2018-03-27,3842.72,617311.81,820754.3,0.56473,0.59113,0.7521274149888706
2018-03-28,3894.05,609908.53,820754.3,0.54971,0.5789,0.7431073221303867
2018-03-29,3898.5,617333.4,820754.3,0.5655,0.5917,0.752153720059706
2018-04-01,3886.92,621318.52,820754.3,0.58611,0.60703,0.7570091560897092
2018-04-02,3862.48,620259.87,820754.3,0.57789,0.60051,0.7557193060091186
2018-04-03,3854.86,615339.48,820754.3,0.56081,0.58734,0.7497243450323683
2018-04-08,3852.93,613102.58,820754.3,0.55592,0.58304,0.7469989252569251
2018-04-09,3927.17,614090.23,820754.3,0.5588,0.58507,0.7482022695464403
2018-04-10,3938.34,622884.91,820754.3,0.59416,0.61208,0.7589176322317166
2018-04-11,3898.64,626677.85,820754.3,0.60666,0.622,0.7635389177979329
2018-04-12,3871.14,621437.92,820754.3,0.58792,0.60727,0.7571546320256867
2018-04-15,3808.86,618158.07,820754.3,0.57031,0.59318,0.7531584909150033
2018-04-16,3748.64,610231.04,820754.3,0.55058,0.5772,0.7435002655484108
2018-04-17,3766.28,600221.92,820754.3,0.52673,0.55808,0.7313052395826619
2018-04-18,3811.84,605810.77,820754.3,0.5409,0.56958,0.7381146464904296
2018-04-19,3760.85,610406.21,820754.3,0.55177,0.57792,0.7437136911740821
2018-04-22,3766.33,600701.24,820754.3,0.52837,0.55881,0.7318892389598202
2018-04-23,3843.49,599009.58,820754.3,0.52385,0.55517,0.7298281349241788
2018-04-24,3828.7,611516.29,820754.3,0.55551,0.58021,0.7450662031255882
2018-04-25,3755.49,610470.02,820754.3,0.55323,0.57813,0.7437914367308218
2018-04-26,3756.88,600547.37,820754.3,0.52835,0.55843,0.7317017650714714
2018-05-01,3763.65,602441.1,820754.3,0.53454,0.56266,0.7340090694620789
2018-05-02,3793.0,602111.7,820754.3,0.53391,0.56217,0.7336077313271462
2018-05-03,3774.6,606641.33,820754.3,0.54396,0.57048,0.7391265936712119
2018-05-06,3834.19,604526.31,820754.3,0.53824,0.56527,0.7365496714424767
2018-05-07,3878.68,614093.75,820754.3,0.56456,0.58616,0.7482065582842514
2018-05-08,3871.62,619689.86,820754.3,0.5847,0.60138,0.7550248107137544
2018-05-09,3893.06,619405.88,820754.3,0.58241,0.59962,0.7546788119172814
2018-05-10,3872.84,622375.86,820754.3,0.59696,0.61074,0.7582974100775347
2018-05-13,3909.29,619242.37,820754.3,0.581,0.59799,0.7544795927356092
2018-05-14,3924.1,620453.28,820754.3,0.58923,0.60408,0.7559549550943565
2018-05-15,3892.84,624496.11,820754.3,0.60855,0.61864,0.7608807044934153
2018-05-16,3864.05,620599.04,820754.3,0.59063,0.60496,0.7561325478282599
2018-05-17,3903.06,617610.0,820754.3,0.57354,0.59191,0.7524907271274728
2018-05-20,3921.24,623581.1,820754.3,0.6065,0.61649,0.7597658641569103
2018-05-21,3906.21,628186.56,820754.3,0.62336,0.62978,0.7653771171226273
2018-05-22,3854.58,628567.01,820754.3,0.62541,0.63146,0.7658406541397346
2018-05-23,3827.22,620258.0,820754.3,0.58693,0.60119,0.7557170276171565
2018-05-24,3816.5,617374.67,820754.3,0.57313,0.59067,0.7522040030737579
2018-05-27,3833.26,613797.42,820754.3,0.56332,0.58265,0.7478455123536971
2018-05-28,3804.01,612884.86,820754.3,0.56086,0.58059,0.7467336570761798
2018-05-29,3723.37,608698.94,820754.3,0.55099,0.57228,0.7416335680483184
2018-05-30,3802.38,592713.68,820754.3,0.50308,0.53488,0.7221572643603573
2018-05-31,3770.59,603030.36,820754.3,0.53657,0.56098,0.7347270187923475
2018-06-03,3807.58,597982.65,820754.3,0.52097,0.5483,0.7285769322195449
2018-06-04,3845.32,600518.23,820754.3,0.52961,0.55469,0.7316662611453878
2018-06-05,3837.35,606819.18,820754.3,0.54688,0.56826,0.7393432845858986
2018-06-06,3831.01,606808.96,820754.3,0.54665,0.56808,0.7393308326255493
2018-06-07,3779.62,604904.65,820754.3,0.54067,0.56322,0.7370106376536802
2018-06-10,3779.98,601291.93,820754.3,0.53226,0.55618,0.7326089305898246
2018-06-11,3825.95,599642.35,820754.3,0.52569,0.55101,0.730599096465288
2018-06-12,3788.34,605841.7,820754.3,0.54665,0.56737,0.7381523313371613
2018-06-13,3773.37,599478.78,820754.3,0.52547,0.55067,0.7303998041801304
2018-06-14,3753.43,597517.54,820754.3,0.51951,0.54613,0.7280102461845159
2018-06-18,3621.12,591657.75,820754.3,0.5,0.53038,0.720870728304439
2018-06-19,3635.44,566359.88,820754.3,0.42722,0.47352,0.6900480204611782
2018-06-20,3592.97,569559.84,820754.3,0.43609,0.48085,0.6939468242810302
2018-06-21,3608.9,560462.39,820754.3,0.41372,0.46295,0.6828625692244317
2018-06-24,3560.48,564562.87,820754.3,0.42188,0.46903,0.6878585588890609
2018-06-25,3531.11,559201.43,820754.3,0.41283,0.46173,0.6813262263749335
2018-06-26,3459.26,558000.48,820754.3,0.40913,0.45879,0.679862999194765
2018-06-27,3423.53,551350.49,820754.3,0.39581,0.44869,0.6717607084117622
2018-06-28,3510.98,545434.7,820754.3,0.38209,0.43736,0.6645529606119638
2018-07-01,3407.96,559242.71,820754.3,0.41447,0.4624,0.6813765215728994
2018-07-02,3409.28,547183.08,820754.3,0.38569,0.43958,0.6666831718091516
2018-07-03,3363.75,550398.4,820754.3,0.39474,0.44689,0.6706006901212701
2018-07-04,3342.44,543302.37,820754.3,0.37813,0.43372,0.6619549480276862
2018-07-05,3365.12,536578.94,820754.3,0.36976,0.42675,0.6537631785785343
2018-07-08,3459.18,539227.45,820754.3,0.37253,0.42848,0.656990100447844
2018-07-09,3467.52,553316.4,820754.3,0.40214,0.45223,0.6741559562953249
2018-07-10,3407.53,556066.02,820754.3,0.40707,0.45581,0.6775060697214745
2018-07-11,3481.06,546561.46,820754.3,0.38553,0.43862,0.6659257953324155
2018-07-12,3492.69,559624.26,820754.3,0.41824,0.46421,0.6818413988205727
2018-07-15,3472.09,559396.12,820754.3,0.41859,0.46406,0.6815634350011933
2018-07-16,3449.38,556366.62,820754.3,0.40872,0.45649,0.6778723181834075
2018-07-17,3431.32,553050.97,820754.3,0.40173,0.45108,0.6738325586597597
2018-07-18,3428.34,550335.99,820754.3,0.39622,0.44661,0.6705246503125234
2018-07-19,3492.89,547067.53,820754.3,0.38702,0.43905,0.6665423866801551
2018-07-22,3525.75,557838.65,820754.3,0.41365,0.45964,0.6796658269106844
2018-07-23,3581.71,563055.24,820754.3,0.42722,0.47001,0.686021675427104
2018-07-24,3577.75,571613.5,820754.3,0.45559,0.49181,0.6964489860120135
2018-07-25,3536.25,571311.62,820754.3,0.45294,0.4898,0.6960811780090582
2018-07-26,3521.23,566770.97,820754.3,0.43837,0.47822,0.6905488889915045
2018-07-29,3515.08,564391.75,820754.3,0.43051,0.4719,0.6876500677486551
2018-07-30,3517.66,561596.92,820754.3,0.42352,0.4665,0.6842448708462447
2018-07-31,3447.39,562617.95,820754.3,0.4264,0.46852,0.6854888850414794
2018-08-01,3370.96,552512.89,820754.3,0.40238,0.45017,0.6731769666025508
2018-08-02,3315.28,540807.17,820754.3,0.3751,0.42844,0.6589148177475281
2018-08-05,3273.27,534515.76,820754.3,0.36637,0.42121,0.6512494177611984
2018-08-06,3368.87,526851.26,820754.3,0.35814,0.414,0.6419110566950426
2018-08-07,3314.51,541177.49,820754.3,0.37706,0.42928,0.6593660124595143
2018-08-08,3397.53,532982.48,820754.3,0.36416,0.41929,0.6493812825592262
2018-08-09,3405.02,544146.91,820754.3,0.3825,0.43363,0.6629839283205705
2018-08-12,3390.34,545287.36,820754.3,0.38569,0.43565,0.6643734428196111
2018-08-13,3372.91,544141.79,820754.3,0.38281,0.43336,0.6629776901564817
2018-08-14,3291.98,542793.01,820754.3,0.38076,0.43169,0.6613343481721631
2018-08-15,3276.73,531437.39,820754.3,0.36334,0.41803,0.6474987581545415
2018-08-16,3229.62,527852.72,820754.3,0.35949,0.41451,0.6431312269701175
2018-08-19,3267.25,520371.01,820754.3,0.35321,0.40885,0.634015575672281
2018-08-20,3326.65,525571.36,820754.3,0.35773,0.41242,0.6403516375119813
2018-08-21,3307.95,532527.7,820754.3,0.36595,0.41935,0.648827182507603
2018-08-22,3320.03,528186.77,820754.3,0.36087,0.41493,0.64353823062517
2018-08-23,3325.33,530873.48,820754.3,0.36401,0.41756,0.6468116950468611
2018-08-26,3406.57,531530.2,820754.3,0.36637,0.41928,0.6476118370625654
2018-08-27,3400.17,542613.2,820754.3,0.38405,0.43295,0.6611152692102861
2018-08-28,3386.57,542485.2,820754.3,0.38363,0.43221,0.6609593151080657
2018-08-29,3351.09,540320.4,820754.3,0.37896,0.4287,0.658321741354264
2018-08-30,3334.5,533652.31,820754.3,0.36853,0.4206,0.650197397686494
2018-09-02,3321.82,530832.02,820754.3,0.36431,0.41679,0.6467611805384388
2018-09-03,3363.9,530033.66,820754.3,0.3639,0.41636,0.6457884655614963
2018-09-04,3298.14,535970.96,820754.3,0.375,0.42481,0.6530224209608161
2018-09-05,3262.88,526746.86,820754.3,0.35882,0.41182,0.641783856630419
2018-09-06,3277.64,523736.98,820754.3,0.35538,0.40924,0.6381166446523643
2018-09-09,3230.07,525348.46,820754.3,0.35732,0.41095,0.6400800580636616
2018-09-10,3224.21,518033.72,820754.3,0.35115,0.40502,0.6311678415818229
2018-09-11,3202.02,517702.45,820754.3,0.35074,0.40489,0.6307642250549281
2018-09-12,3236.57,515818.79,820754.3,0.34936,0.40385,0.6284691898659561
2018-09-13,3242.09,521262.38,820754.3,0.35456,0.40801,0.6351016132355322
2018-09-16,3204.92,519439.81,820754.3,0.35224,0.40666,0.6328810095786278
2018-09-17,3269.43,513094.18,820754.3,0.34731,0.40287,0.6251495484093108
2018-09-18,3312.48,522623.47,820754.3,0.35512,0.40916,0.6367599536182752
2018-09-19,3310.13,529494.52,820754.3,0.3636,0.41697,0.6451315820093785
2018-09-20,3410.49,529198.57,820754.3,0.36345,0.41684,0.644770999067565
2018-09-24,3379.8,541907.49,820754.3,0.38363,0.4338,0.6602554381987398
2018-09-25,3417.24,538543.28,820754.3,0.37829,0.42909,0.6561565135875621
2018-09-26,3403.59,543602.8,820754.3,0.38923,0.43811,0.6623209893630774
2018-09-27,3438.86,539306.04,820754.3,0.37921,0.42975,0.6570858538298247
2018-10-07,3290.9,544753.63,820754.3,0.39186,0.44028,0.6637231507650949
2018-10-08,3288.69,524115.26,820754.3,0.35526,0.4103,0.6385775377600824
2018-10-09,3281.6,524435.1,820754.3,0.35567,0.41078,0.6389672280730054
2018-10-10,3124.11,524933.99,820754.3,0.35594,0.41126,0.6395750713703235
2018-10-11,3170.73,495987.31,820754.3,0.33484,0.38862,0.6043066847167294
2018-10-14,3126.45,500099.13,820754.3,0.33799,0.39276,0.6093164909401023
2018-10-15,3100.97,493197.43,820754.3,0.33059,0.38595,0.6009075188518659
2018-10-16,3118.25,488711.74,820754.3,0.3273,0.3837,0.595442192626953
2018-10-17,3044.39,491902.07,820754.3,0.33046,0.38602,0.5993292633373958
2018-10-18,3134.95,478191.29,820754.3,0.32046,0.37405,0.5826241665745765
2018-10-21,3270.27,491083.44,820754.3,0.32895,0.38548,0.598331851566297
2018-10-22,3183.43,512256.56,820754.3,0.34457,0.40237,0.6241289993850778
2018-10-23,3188.2,501008.6,820754.3,0.33799,0.39405,0.6104245813881206
2018-10-24,3194.31,502397.72,820754.3,0.3395,0.39545,0.612117073282467
2018-10-25,3173.64,502397.6,820754.3,0.33936,0.39533,0.6121169270754963
2018-10-28,3076.89,501785.54,820754.3,0.33758,0.3943,0.6113711984207697
2018-10-29,3110.26,491048.31,820754.3,0.32648,0.38478,0.598289049475586
2018-10-30,3153.82,496028.67,820754.3,0.33224,0.38921,0.6043570773860094
2018-10-31,3177.03,502480.41,820754.3,0.3395,0.39636,0.6122178220692842
2018-11-01,3290.25,504355.06,820754.3,0.34059,0.39806,0.6145018795515296
2018-11-04,3262.84,518916.94,820754.3,0.34951,0.40763,0.6322439492549718
2018-11-05,3243.15,517163.64,820754.3,0.34745,0.4063,0.6301077435719801
2018-11-06,3221.91,515661.15,820754.3,0.34539,0.40496,0.6282771226419405
2018-11-07,3212.77,512685.97,820754.3,0.34361,0.40363,0.6246521888462844
2018-11-08,3167.44,511259.51,820754.3,0.34306,0.40321,0.6229142022161809
2018-11-11,3205.14,505214.67,820754.3,0.3384,0.39825,0.6155492210031674
2018-11-12,3237.38,513252.77,820754.3,0.34416,0.40478,0.6253427731051789
2018-11-13,3204.94,518956.23,820754.3,0.34951,0.40888,0.632291819854005
2018-11-14,3242.37,515155.29,820754.3,0.34484,0.40544,0.6276607871563998
2018-11-15,3257.67,522264.31,820754.3,0.35292,0.41196,0.6363223561545763
2018-11-18,3294.6,527146.89,820754.3,0.35896,0.41848,0.6422712497516004
2018-11-19,3218.41,531632.61,820754.3,0.36719,0.4259,0.647736612528256
2018-11-20,3226.49,519866.93,820754.3,0.3491,0.40978,0.6334014089234744
2018-11-21,3214.43,521700.29,820754.3,0.35101,0.41146,0.6356351590238394
2018-11-22,3143.48,521025.25,820754.3,0.35045,0.41104,0.6348126960772548
2018-11-25,3141.24,506957.28,820754.3,0.33635,0.39916,0.617672402081841
2018-11-26,3137.24,505927.04,820754.3,0.33553,0.39843,0.6164171665015948
2018-11-27,3178.93,506294.51,820754.3,0.33594,0.39892,0.6168648887980239
2018-11-28,3137.65,512117.97,820754.3,0.33909,0.40301,0.6239601425176815
2018-11-29,3172.69,503995.32,820754.3,0.33196,0.39476,0.6140635754208049
2018-12-02,3260.95,508211.98,820754.3,0.33594,0.40036,0.6192011178010276
2018-12-03,3267.71,522233.79,820754.3,0.35115,0.41318,0.6362851708483281
2018-12-04,3252.0,524341.56,820754.3,0.35403,0.41667,0.6388532597392423
2018-12-05,3181.67,521394.07,820754.3,0.34977,0.41233,0.6352620632021057
2018-12-06,3181.56,511825.33,820754.3,0.33772,0.40289,0.6236035924514803
2018-12-09,3144.76,511909.31,820754.3,0.33758,0.40307,0.6237059129632339
2018-12-10,3159.82,506766.16,820754.3,0.33388,0.39874,0.6174395431129632
2018-12-11,3170.61,509430.93,820754.3,0.33594,0.40132,0.6206862760268207
2018-12-12,3219.69,510909.15,820754.3,0.33703,0.4027,0.6224873265970096
2018-12-13,3165.91,517071.05,820754.3,0.34347,0.40799,0.6299949327100692
2018-12-16,3161.2,507533.03,820754.3,0.33306,0.39916,0.6183738909439768
2018-12-17,3128.43,507629.34,820754.3,0.33306,0.39934,0.6184912342219834
2018-12-18,3091.13,503534.8,820754.3,0.32648,0.39262,0.6135024818024103
2018-12-19,3067.42,497754.34,820754.3,0.321,0.38621,0.6064596189139673
2018-12-20,3029.4,495999.02,820754.3,0.32005,0.38489,0.6043209520802998
2018-12-23,3038.2,491664.09,820754.3,0.31538,0.38118,0.5990393105464084
2018-12-24,3017.28,494366.41,820754.3,0.31661,0.38286,0.6023317940582218
2018-12-25,3002.03,490408.61,820754.3,0.31332,0.38005,0.5975096444819112
2018-12-26,2990.51,488962.19,820754.3,0.31196,0.37844,0.5957473387589928
2018-12-27,3010.65,484979.27,820754.3,0.30978,0.37504,0.5908945831901216
2019-01-01,2969.54,486950.23,900309.0,0.24589,0.31089,0.5408701123725299
2019-01-02,2964.84,481491.86,900309.0,0.23592,0.30302,0.5348073383693821
2019-01-03,3035.87,480430.87,900309.0,0.23459,0.30203,0.5336288652007255
2019-01-06,3054.3,491334.11,900309.0,0.25247,0.31689,0.5457394183552535
2019-01-07,3047.7,496186.13,900309.0,0.26151,0.32487,0.5511287013680859
2019-01-08,3078.48,495525.7,900309.0,0.26028,0.32417,0.5503951421123192
2019-01-09,3072.69,498995.53,900309.0,0.26634,0.33065,0.5542491855574031
2019-01-10,3094.78,497207.75,900309.0,0.26335,0.32726,0.5522634451060692
2019-01-13,3067.78,500874.63,900309.0,0.27015,0.33493,0.5563363578504713
2019-01-14,3127.99,497196.66,900309.0,0.26192,0.32707,0.5522511271130245
2019-01-15,3128.65,504169.36,900309.0,0.27467,0.3401,0.5599959125144811
2019-01-16,3111.42,504443.58,900309.0,0.27497,0.34059,0.560300496829422
2019-01-17,3168.17,501888.87,900309.0,0.27116,0.33661,0.5574629044028216
2019-01-20,3185.64,509016.63,900309.0,0.28536,0.35201,0.5653799195609508
2019-01-21,3143.32,512484.61,900309.0,0.29276,0.35846,0.5692319081559776
2019-01-22,3141.05,506570.09,900309.0,0.27878,0.34555,0.5626624747725504
2019-01-23,3158.78,507254.14,900309.0,0.28155,0.34753,0.5634222694652614
2019-01-24,3184.47,509649.54,900309.0,0.28841,0.35487,0.5660829115337067
2019-01-27,3183.78,511123.77,900309.0,0.29076,0.35685,0.5677203826686171
2019-01-28,3193.97,509909.08,900309.0,0.28859,0.35495,0.5663711903357626
2019-01-29,3168.48,508118.24,900309.0,0.28355,0.35098,0.5643820510513613
2019-01-30,3201.63,504213.86,900309.0,0.27276,0.33958,0.560045339988826
2019-01-31,3247.4,505096.15,900309.0,0.27511,0.34185,0.5610253257492706
2019-02-10,3306.47,513669.05,900309.0,0.29482,0.36166,0.5705475009135752
2019-02-11,3330.34,523022.49,900309.0,0.30633,0.37255,0.5809366450851874
2019-02-12,3397.03,527417.84,900309.0,0.30757,0.37541,0.5858186911382647
2019-02-13,3402.14,537004.53,900309.0,0.31237,0.38391,0.5964669130265275
2019-02-14,3338.7,537762.78,900309.0,0.31348,0.38528,0.5973091238674721
2019-02-17,3445.74,531311.96,900309.0,0.3088,0.37864,0.5901440061134565
2019-02-18,3439.61,547471.33,900309.0,0.32237,0.39484,0.6080926992843567
2019-02-19,3451.93,548056.72,900309.0,0.32278,0.39561,0.608742909378891
2019-02-20,3442.71,549545.19,900309.0,0.32388,0.39668,0.6103961973055917
2019-02-21,3520.12,547815.04,900309.0,0.32251,0.39508,0.6084744682103589
2019-02-24,3729.48,558872.4,900309.0,0.33512,0.40889,0.6207562070355844
2019-02-25,3684.69,590564.38,900309.0,0.37706,0.44431,0.6559574323926564
2019-02-26,3678.39,586476.49,900309.0,0.37171,0.44033,0.6514168913117607
2019-02-27,3669.37,587065.94,900309.0,0.37279,0.44109,0.6520716109691228
2019-02-28,3749.71,585821.47,900309.0,0.36976,0.43889,0.6506893411039987
2019-03-03,3794.1,595946.43,900309.0,0.38734,0.45325,0.6619354355004782
2019-03-04,3816.01,604704.3,900309.0,0.40995,0.47057,0.6716630623485937
2019-03-05,3848.09,612471.49,900309.0,0.4264,0.48374,0.6802903114375175
2019-03-06,3808.85,621651.25,900309.0,0.4476,0.50015,0.6904865440643156
2019-03-07,3657.58,622662.64,900309.0,0.45029,0.50207,0.6916099250368485
2019-03-10,3729.95,596681.5,900309.0,0.38734,0.45406,0.662751899625573
2019-03-11,3755.35,611793.0,900309.0,0.42064,0.48021,0.6795366924022752
2019-03-12,3724.19,619534.14,900309.0,0.43997,0.49513,0.6881350069809365
2019-03-13,3698.49,610365.44,900309.0,0.41759,0.47816,0.6779510590252902
2019-03-14,3745.01,601188.48,900309.0,0.39934,0.46326,0.6677579364418216
2019-03-17,3851.75,608295.86,900309.0,0.41201,0.47434,0.6756523149274305
2019-03-18,3833.96,623608.35,900309.0,0.45107,0.50428,0.6926603532787076
2019-03-19,3835.44,623259.6,900309.0,0.45066,0.50383,0.6922729862747123
2019-03-20,3836.89,622822.96,900309.0,0.45006,0.50339,0.6917879972320614
2019-03-21,3833.8,625586.19,900309.0,0.45727,0.50943,0.6948571990283335
2019-03-24,3742.83,626259.81,900309.0,0.46012,0.51222,0.6956054088096421
2019-03-25,3700.44,614788.01,900309.0,0.42845,0.48734,0.68286333914245
2019-03-26,3743.39,604788.08,900309.0,0.40461,0.46924,0.6717561192879333
2019-03-27,3728.4,610217.07,900309.0,0.41389,0.47705,0.6777862600507158
2019-03-28,3872.34,604701.69,900309.0,0.40386,0.46867,0.6716601633439185
2019-03-31,3973.93,624479.12,900309.0,0.45395,0.50794,0.6936275434323105
2019-04-01,3971.29,642785.52,900309.0,0.50123,0.54425,0.7139610067210258
2019-04-02,4022.16,644139.63,900309.0,0.50576,0.54791,0.7154650569970976
2019-04-03,4062.23,651303.5,900309.0,0.52487,0.56244,0.7234221806068806
2019-04-07,4057.23,656924.08,900309.0,0.5403,0.57491,0.7296651260844887
2019-04-08,4075.43,655370.08,900309.0,0.53618,0.57181,0.7279390520365785
2019-04-09,4085.85,656195.37,900309.0,0.53783,0.57311,0.7288557262006711
2019-04-10,3997.58,655878.24,900309.0,0.5372,0.57264,0.7285034804717047
2019-04-11,3988.62,644201.75,900309.0,0.50411,0.54724,0.7155340555298236
2019-04-14,3975.52,643803.78,900309.0,0.50247,0.54649,0.7150920184070136
2019-04-15,4085.79,641200.7,900309.0,0.49507,0.54076,0.7122006999818951
2019-04-16,4087.24,656573.22,900309.0,0.53947,0.5752,0.7292754154406986
2019-04-17,4072.08,659553.96,900309.0,0.54953,0.58265,0.7325862120671902
2019-04-18,4120.61,656064.94,900309.0,0.53698,0.5731,0.7287108537180012
2019-04-21,4025.61,661274.38,900309.0,0.55428,0.5867,0.7344971337618529
2019-04-22,4019.01,649956.06,900309.0,0.51686,0.55813,0.7219255388983117
2019-04-23,4030.09,645048.37,900309.0,0.50411,0.54859,0.716474421559709
2019-04-24,3941.82,647909.28,900309.0,0.51048,0.55341,0.7196521194389927
2019-04-25,3889.27,630588.44,900309.0,0.4659,0.52019,0.7004133469730948
2019-04-28,3900.33,623181.1,900309.0,0.44161,0.50132,0.6921857939885083
2019-04-29,3913.21,615814.23,900309.0,0.42064,0.48538,0.6840031922373319
2019-05-08,3599.7,572687.8,900309.0,0.33512,0.41613,0.6361013829696249
2019-05-08,3599.7,572687.8,900309.0,0.33539,0.4163,0.6361013829696249
2019-05-08,3599.7,572687.8,900309.0,0.33566,0.41647,0.6361013829696249
2019-05-09,3730.45,591676.73,900309.0,0.36349,0.44146,0.6571929526418152
2019-05-12,3668.73,584681.99,900309.0,0.3535,0.43199,0.6494236867564358
